{
	["bf001"] = {
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
			},
			["diff_lv"] = 56,
			["event_days_offset"] = 0,
			["monster_lv"] = 76,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
			},
			["diff_lv"] = 57,
			["event_days_offset"] = 0,
			["monster_lv"] = 77,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
			},
			["diff_lv"] = 58,
			["event_days_offset"] = 0,
			["monster_lv"] = 78,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
			},
			["diff_lv"] = 59,
			["event_days_offset"] = 0,
			["monster_lv"] = 79,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 60,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 61,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 62,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 63,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 64,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 65,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 66,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 67,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 68,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 69,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 70,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 71,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 72,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 73,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 74,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 75,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 76,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 77,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 78,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 79,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
		{
			["affix_ids"] = {
				[2100] = 8,
				[2101] = 45,
				[2104] = 14,
				[2105] = 20,
				[2106] = 22,
				[2108] = 48,
				[2109] = 33,
				[2110] = 35,
				[2112] = 40,
				[2113] = 38,
				[2114] = 17,
				[2115] = 57,
				[2117] = 59,
				[2118] = 30,
				[2119] = 51,
				[2121] = 26,
				[2122] = 1,
				[2123] = 28,
				[2124] = 54,
				[2125] = 4,
				[2126] = 11,
				[2127] = 42,
				[2128] = 24,
				[2129] = 60,
			},
			["diff_lv"] = 80,
			["event_days_offset"] = 0,
			["monster_lv"] = 80,
		},
	},
	["bf003"] = {
		{
			["affix_ids"] = {
				[2130] = 1,
			},
			["diff_lv"] = 1,
			["event_days_offset"] = 0,
			["monster_lv"] = 31,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
			},
			["diff_lv"] = 2,
			["event_days_offset"] = 0,
			["monster_lv"] = 32,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
			},
			["diff_lv"] = 3,
			["event_days_offset"] = 0,
			["monster_lv"] = 33,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
			},
			["diff_lv"] = 4,
			["event_days_offset"] = 0,
			["monster_lv"] = 34,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
			},
			["diff_lv"] = 5,
			["event_days_offset"] = 0,
			["monster_lv"] = 35,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
			},
			["diff_lv"] = 6,
			["event_days_offset"] = 0,
			["monster_lv"] = 36,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
			},
			["diff_lv"] = 7,
			["event_days_offset"] = 0,
			["monster_lv"] = 37,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
			},
			["diff_lv"] = 8,
			["event_days_offset"] = 0,
			["monster_lv"] = 38,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
			},
			["diff_lv"] = 9,
			["event_days_offset"] = 0,
			["monster_lv"] = 39,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
			},
			["diff_lv"] = 10,
			["event_days_offset"] = 0,
			["monster_lv"] = 40,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
			},
			["diff_lv"] = 11,
			["event_days_offset"] = 0,
			["monster_lv"] = 41,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
			},
			["diff_lv"] = 12,
			["event_days_offset"] = 0,
			["monster_lv"] = 42,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
			},
			["diff_lv"] = 13,
			["event_days_offset"] = 0,
			["monster_lv"] = 43,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
			},
			["diff_lv"] = 14,
			["event_days_offset"] = 0,
			["monster_lv"] = 44,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
			},
			["diff_lv"] = 15,
			["event_days_offset"] = 0,
			["monster_lv"] = 45,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
			},
			["diff_lv"] = 16,
			["event_days_offset"] = 0,
			["monster_lv"] = 46,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
			},
			["diff_lv"] = 17,
			["event_days_offset"] = 0,
			["monster_lv"] = 47,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
			},
			["diff_lv"] = 18,
			["event_days_offset"] = 0,
			["monster_lv"] = 48,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
			},
			["diff_lv"] = 19,
			["event_days_offset"] = 0,
			["monster_lv"] = 49,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
			},
			["diff_lv"] = 20,
			["event_days_offset"] = 0,
			["monster_lv"] = 50,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
			},
			["diff_lv"] = 21,
			["event_days_offset"] = 0,
			["monster_lv"] = 51,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
			},
			["diff_lv"] = 22,
			["event_days_offset"] = 0,
			["monster_lv"] = 52,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
			},
			["diff_lv"] = 23,
			["event_days_offset"] = 0,
			["monster_lv"] = 53,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
			},
			["diff_lv"] = 24,
			["event_days_offset"] = 0,
			["monster_lv"] = 54,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
			},
			["diff_lv"] = 25,
			["event_days_offset"] = 0,
			["monster_lv"] = 55,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
			},
			["diff_lv"] = 26,
			["event_days_offset"] = 0,
			["monster_lv"] = 56,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
			},
			["diff_lv"] = 27,
			["event_days_offset"] = 0,
			["monster_lv"] = 57,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
			},
			["diff_lv"] = 28,
			["event_days_offset"] = 0,
			["monster_lv"] = 58,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
			},
			["diff_lv"] = 29,
			["event_days_offset"] = 0,
			["monster_lv"] = 59,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
				[2141] = 30,
			},
			["diff_lv"] = 30,
			["event_days_offset"] = 0,
			["monster_lv"] = 60,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
				[2141] = 30,
			},
			["diff_lv"] = 31,
			["event_days_offset"] = 0,
			["monster_lv"] = 61,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
				[2141] = 30,
			},
			["diff_lv"] = 32,
			["event_days_offset"] = 0,
			["monster_lv"] = 62,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
				[2141] = 30,
				[2142] = 33,
			},
			["diff_lv"] = 33,
			["event_days_offset"] = 0,
			["monster_lv"] = 63,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
				[2141] = 30,
				[2142] = 33,
			},
			["diff_lv"] = 34,
			["event_days_offset"] = 0,
			["monster_lv"] = 64,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
				[2141] = 30,
				[2142] = 33,
				[2143] = 35,
			},
			["diff_lv"] = 35,
			["event_days_offset"] = 0,
			["monster_lv"] = 65,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
				[2141] = 30,
				[2142] = 33,
				[2143] = 35,
			},
			["diff_lv"] = 36,
			["event_days_offset"] = 0,
			["monster_lv"] = 66,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
				[2141] = 30,
				[2142] = 33,
				[2143] = 35,
			},
			["diff_lv"] = 37,
			["event_days_offset"] = 0,
			["monster_lv"] = 67,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
				[2141] = 30,
				[2142] = 33,
				[2143] = 35,
				[2144] = 38,
			},
			["diff_lv"] = 38,
			["event_days_offset"] = 0,
			["monster_lv"] = 68,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
				[2141] = 30,
				[2142] = 33,
				[2143] = 35,
				[2144] = 38,
			},
			["diff_lv"] = 39,
			["event_days_offset"] = 0,
			["monster_lv"] = 69,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
				[2141] = 30,
				[2142] = 33,
				[2143] = 35,
				[2144] = 38,
				[2145] = 40,
			},
			["diff_lv"] = 40,
			["event_days_offset"] = 0,
			["monster_lv"] = 70,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
				[2141] = 30,
				[2142] = 33,
				[2143] = 35,
				[2144] = 38,
				[2145] = 40,
			},
			["diff_lv"] = 41,
			["event_days_offset"] = 7,
			["monster_lv"] = 71,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
				[2141] = 30,
				[2142] = 33,
				[2143] = 35,
				[2144] = 38,
				[2145] = 40,
				[2146] = 42,
			},
			["diff_lv"] = 42,
			["event_days_offset"] = 7,
			["monster_lv"] = 72,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
				[2141] = 30,
				[2142] = 33,
				[2143] = 35,
				[2144] = 38,
				[2145] = 40,
				[2146] = 42,
			},
			["diff_lv"] = 43,
			["event_days_offset"] = 7,
			["monster_lv"] = 73,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
				[2138] = 24,
				[2139] = 26,
				[2140] = 28,
				[2141] = 30,
				[2142] = 33,
				[2143] = 35,
				[2144] = 38,
				[2145] = 40,
				[2146] = 42,
			},
			["diff_lv"] = 44,
			["event_days_offset"] = 7,
			["monster_lv"] = 74,
		},
		{
			["affix_ids"] = {
				[2130] = 1,
				[2131] = 4,
				[2132] = 8,
				[2133] = 11,
				[2134] = 14,
				[2135] = 17,
				[2136] = 20,
				[2137] = 22,
